yr,mo,tag,species,sex,hfl,wgt,precip
1996,6,1EB366,PF,M,17.49,9.29,55.53
1996,6,135F91,PP,F,22.41,18.31,55.53
1996,6,1F4CE0,DO,F,37.56,49.55,55.53
1996,6,0D7275,PP,F,22.94,15.65,55.53
1996,6,4D96AF,DO,M,37.75,49.76,55.53
1996,6,1E9956,PF,M,15.29,9.24,55.53
1996,6,2BB466,PP,M,24.86,22.84,55.53
1996,6,4E207F,DM,M,38.47,50.31,55.53
1996,6,145BB2,DM,F,37.02,49.7,55.53
1996,6,F803AA,DO,F,34.63,33.32,55.53
1996,6,0DD156,DM,M,36.14,31.27,55.53
1996,6,0DFE55,DM,M,37.32,48.41,55.53
1996,6,4F063E,PF,F,17.97,10.49,55.53
1996,6,310,OT,F,20.86,29.5,55.53
1996,6,14CADC,PP,M,23.91,13.26,55.53
1996,6,62435F,PF,F,17.91,8.55,55.53
1996,6,,SS,,,,55.53
1996,6,624D67,DM,M,38.93,46.27,55.53
1996,6,15F30A,DM,M,39.92,52.77,55.53
1996,6,15F288,OL,M,23.33,40.25,55.53
1996,6,4E1ADE,DM,F,35.6,44.02,55.53
1996,6,,DM,,,,55.53
1996,6,F75158,DO,F,37.49,42.49,55.53
1996,6,224,DO,M,39.93,,55.53
1996,6,0DCCD6,OT,M,21.9,26.29,55.53
1996,6,14C44A,PM,M,20.14,13.66,55.53
1996,6,6FFE24,DM,M,38.46,46.14,55.53
1996,7,13EC7E,PP,F,22.03,23.75,84.91
1996,7,4E0D50,OT,F,19.43,23.89,84.91
1996,7,16F5B9,PF,F,16.38,9.75,84.91
1996,7,96939A,DM,M,35.96,44.61,84.91
1996,7,6FFCD6,PP,F,23.95,16.97,84.91
1996,7,2B75E8,PF,M,15.08,9.3,84.91
1996,7,2BA6F0,PF,F,16.56,8.8,84.91
1996,7,700424,PP,M,22.88,18.54,84.91
1996,7,70084C,PP,M,22.88,17.3,84.91
1996,7,0,PP,M,23.83,23.95,84.91
1996,7,0DCE4E,PP,M,21.38,20.03,84.91
1996,7,70404F,PB,F,26.8,24.11,84.91
1996,7,14C26D,PP,M,23.9,12.15,84.91
1996,7,0D0101,DM,M,37.21,53.05,84.91
1996,7,968CE3,PF,F,15.09,7.52,84.91
1996,7,4D087A,PF,F,15.78,10.71,84.91
1996,7,0D50AF,DM,F,35.73,42.43,84.91
1996,7,428,RM,M,17.25,12.97,84.91
1996,7,19C53C,PP,F,23.81,14.31,84.91
1996,7,0,PP,F,24.68,22.65,84.91
1996,7,622450,PP,F,22.34,17.45,84.91
1996,7,2A8B7C,PP,F,23.32,19.82,84.91
1996,7,17763F,PF,M,17.38,8.24,84.91
1996,7,0,PP,M,24.77,23.77,84.91
1996,7,6243D7,PP,F,22.14,16.21,84.91
1996,7,295D39,PP,M,23.54,10.5,84.91
1996,7,624990,PP,F,23.23,18.3,84.91
1996,7,4E142E,PP,F,20.48,17.48,84.91
1996,7,3C5B8C,DM,M,36.4,47.27,84.91
1996,7,,AH,,,,84.91
1996,7,1EAB9E,PP,F,22.52,20.72,84.91
1996,7,4DE5D2,DM,M,39.48,49.05,84.91
1996,7,1F4CD8,DM,F,30.91,46.36,84.91
1996,7,13C8A5,PP,M,23.88,19.66,84.91
1996,7,F5ABD3,PP,M,24.07,20,84.91
1996,7,4E15C1,DM,M,36.84,49.37,84.91
1996,7,0,PP,F,23.81,17.02,84.91
1996,7,195207,PP,F,23.34,21.94,84.91
1996,7,266659,PF,M,15.14,9.6,84.91
1996,7,0,PP,M,22.51,21.79,84.91
1996,7,6535D0,PF,F,16.32,7.48,84.91
1996,7,F61F3C,DM,M,37,49.63,84.91
1996,7,194B94,PP,F,23.46,20.99,84.91
1996,7,0DCCD6,OT,M,22.8,28.82,84.91
1996,7,4DE629,DM,F,37.64,51.62,84.91
1996,7,709DEF,PP,M,23.33,19.1,84.91
1996,7,1EAACE,PF,M,16.6,10.8,84.91
1996,7,6359F5,DO,F,35.79,58.07,84.91
1996,7,,AH,,,,84.91
1996,7,0E012C,DM,M,37.63,47.33,84.91
1996,7,648A0V,DO,F,37.35,58.95,84.91
1996,7,10B90F,DO,F,39.41,52.07,84.91
1996,7,F72C89,DO,M,35.72,51.47,84.91
1996,7,15F30A,DM,M,37.55,55.7,84.91
1996,7,4E0D5C,DM,M,37.18,45.83,84.91
1996,7,70081E,DM,M,37.74,44.39,84.91
1996,7,19D86C,PF,F,16.21,7.33,84.91
1996,7,1437CD,PP,F,23.36,21.53,84.91
1996,7,1F511A,PP,F,22.88,26.23,84.91
1996,7,2B2575,PF,F,16.19,6.29,84.91
1996,7,2A8B73,PP,M,23.61,19.77,84.91
1996,7,2B763A,PF,M,16.66,8.24,84.91
1996,7,0,PF,M,17.33,6.06,84.91
1996,7,1FA157,PP,F,22.79,13.34,84.91
1996,7,0D4F15,DM,M,39.97,49.1,84.91
1996,7,1E9C23,DO,F,36.17,54.03,84.91
1996,7,2A86E6,PP,F,24.9,20.99,84.91
1996,7,973B17,PF,F,17.3,9.07,84.91
1996,7,14C1DD,PF,M,17.38,10.96,84.91
1996,7,64BC24,DO,F,35.18,49.87,84.91
1996,7,1F5407,DM,M,40.28,51.69,84.91
1996,7,1F4CE0,DO,F,37.55,51.93,84.91
1996,7,268DFB,PP,F,24.28,23.71,84.91
1996,7,2BB1CA,PF,M,17.42,11.52,84.91
1996,7,703275,DM,F,37.55,41.34,84.91
1996,7,0,DO,M,37.22,,84.91
1996,7,1DF953,DM,M,38,46.51,84.91
1996,7,1EADFB,PP,M,23.47,25.15,84.91
1996,7,620144,PP,M,23.14,19.44,84.91
1996,7,1FA592,PP,M,21.43,17.89,84.91
1996,7,14B67A,PF,M,17.4,9.75,84.91
1996,7,15978C,PP,F,24.99,23.33,84.91
1996,7,4DDC97,PF,F,17.81,10.47,84.91
1996,7,194F73,DM,M,37.12,48.31,84.91
1996,7,4D96AF,DO,M,37.33,52.91,84.91
1996,7,0,PF,F,15.32,8.59,84.91
1996,7,703FFE,PP,M,23.76,15.25,84.91
1996,7,4F04EA,OT,M,20.62,32.58,84.91
1996,7,0,OT,M,20.56,22.9,84.91
1996,7,1F48A7,DO,M,36.52,50.76,84.91
1996,7,704034,DM,M,37.68,39.83,84.91
1996,7,71707B,DM,F,37.6,44.5,84.91
1996,7,0D864F,DO,F,38.88,53.23,84.91
1996,7,145954,DO,M,36.08,51.48,84.91
1996,7,703EBD,PP,M,22.95,18.44,84.91
1996,7,136A2C,DM,M,38.13,45.23,84.91
1996,7,0D42C7,PF,F,15.86,13.62,84.91
1996,7,145BB2,DM,F,36.19,55.3,84.91
1996,7,F5ABD3,PP,M,23.32,23.15,84.91
1996,7,700B26,OT,M,20.37,19.12,84.91
1996,7,1EA66B,DO,M,38.76,54.47,84.91
1996,7,2B767F,PF,F,17.3,9.02,84.91
1996,7,1FA592,PP,M,23.79,19.03,84.91
1996,8,0DCE4E,PP,M,22.46,20.99,17.71
1996,8,0D5529,DM,F,36.55,44.26,17.71
1996,8,145259,PP,M,22.56,18.92,17.71
1996,8,15B1DA,PB,F,26.94,32.92,17.71
1996,8,14B518,DM,M,39.74,44.45,17.71
1996,8,195207,PP,F,23.57,19.39,17.71
1996,8,703C31,PP,F,23.94,18.85,17.71
1996,8,700424,PP,M,21.85,18.09,17.71
1996,8,4DE629,DM,F,35.45,46.58,17.71
1996,8,13EC7E,PB,F,23.46,23.13,17.71
1996,8,76DC5F,DM,F,39.5,42.69,17.71
1996,8,624990,PP,F,23.07,18.7,17.71
1996,8,0,DM,M,37.04,,17.71
1996,8,F82E16,PP,M,23.81,16.78,17.71
1996,8,,SS,,,,17.71
1996,8,703AC6,PF,M,15.1,8.58,17.71
1996,8,6243D7,PP,F,23.37,15.41,17.71
1996,8,14BF75,PP,F,22.59,17.51,17.71
1996,8,0DF1C9,DM,M,38.76,57.28,17.71
1996,8,1F511A,PP,F,22.26,20.71,17.71
1996,8,1F4CD8,DM,F,35.1,47.59,17.71
1996,8,96939A,DM,M,38.3,44.68,17.71
1996,8,14B644,PP,M,23.27,19.52,17.71
1996,8,1EAF47,PP,F,24.03,16.48,17.71
1996,8,1EAB9E,PP,F,24.51,22.23,17.71
1996,8,1A31A2,PF,M,16.24,10.36,17.71
1996,8,700D9D,DO,M,36.54,23.78,17.71
1996,8,145BB2,DM,F,37.34,48.33,17.71
1996,8,14C0CB,PF,F,16.74,9.37,17.71
1996,8,10B90F,DO,F,40.12,59.34,17.71
1996,8,703FFE,PP,M,22.91,,17.71
1996,8,1E9C23,DO,F,36.67,55.29,17.71
1996,8,1F5407,DM,M,37.09,52.4,17.71
1996,8,70081E,DM,M,36.56,45.85,17.71
1996,8,296C83,DM,M,36.15,40.07,17.71
1996,8,622450,PP,F,22.8,19.81,17.71
1996,8,0,PP,M,22.63,,17.71
1996,8,624990,PP,F,23.91,18.9,17.71
1996,8,194594,PP,F,23.34,17.87,17.71
1996,8,0,PP,F,23.58,16.38,17.71
1996,8,7011FE,DO,F,36.51,46.02,17.71
1996,8,1EB2BF,PP,M,22.68,15.23,17.71
1996,8,19C53C,PP,F,24.44,20.02,17.71
1996,8,13A78C,PP,F,22.18,16.3,17.71
1996,8,77E6AD,PP,M,23.86,21.37,17.71
1996,8,703481,PP,F,22.67,18.59,17.71
1996,8,1FA34F,PP,M,23.69,15.07,17.71
1996,8,0D50AF,DM,F,36.41,49.94,17.71
1996,8,700A36,PF,F,16.05,11.48,17.71
1996,8,3C5B8C,DM,M,37.8,46.49,17.71
1996,8,F5ABD3,PP,M,22.97,19.13,17.71
1996,8,700607,PP,M,23.47,19.03,17.71
1996,8,14C06F,PP,F,23.3,16.45,17.71
1996,8,1437CD,PP,F,24.37,21.2,17.71
1996,8,2A8B7C,PP,F,24,17.97,17.71
1996,8,705DBB,PF,M,16.71,9.38,17.71
1996,8,F61F3C,DM,M,38.31,49.6,17.71
1996,8,703368,PP,F,22.73,16.35,17.71
1996,8,6FFF6C,PP,M,23.34,15.7,17.71
1996,8,2965B2,PP,M,23.36,15.81,17.71
1996,8,7008EB,PP,M,22.53,13.22,17.71
1996,8,64BC24,DO,F,34.32,48.61,17.71
1996,8,14BF9A,PP,M,22.67,17.34,17.71
1996,8,14BCA3,PP,F,23.3,15.12,17.71
1996,8,,AH,,,,17.71
1996,8,1DF953,DM,M,37.25,41.26,17.71
1996,8,703275,DM,F,37.09,45.71,17.71
1996,8,700016,OT,M,20.46,24.9,17.71
1996,8,14B9B9,PP,M,23.94,16.28,17.71
1996,8,0D42C7,PF,F,16.3,11.82,17.71
1996,8,703479,OT,F,21.95,21.66,17.71
1996,8,1E9956,PF,M,15.81,9.89,17.71
1996,8,77E6AD,PP,M,23.7,20.17,17.71
1996,8,0,PP,M,24.06,18.37,17.71
1996,8,2A86E6,PP,M,24.06,19.31,17.71
1996,8,978341,PP,M,22.83,18.52,17.71
1996,8,0D8ECC,PF,F,15.95,8.6,17.71
1996,8,0,PF,M,16.47,8.97,17.71
1996,8,620144,PP,M,22.74,17.67,17.71
1996,8,0,PF,F,16.88,8.19,17.71
1996,8,704034,DM,M,38.74,43.41,17.71
1996,8,1EAD3B,PP,M,23.25,13.35,17.71
1996,8,6FFD3A,PP,M,23.36,12.81,17.71
1996,8,0E012C,DM,M,37.89,45.45,17.71
1996,8,13587F,OT,M,20.21,22.5,17.71
1996,8,14C921,PP,F,22.08,11.18,17.71
1996,8,0,OT,F,21.74,22.95,17.71
1996,8,1362A0,PP,F,22.25,15.52,17.71
1996,8,268DFB,PP,F,23.67,21.05,17.71
1996,8,700781,PP,M,22.05,11.17,17.71
1996,8,2A7B7D,PF,F,16,8.17,17.71
1996,8,0DE73C,PP,F,23.65,17,17.71
1996,8,15F30A,DM,M,38.02,49.57,17.71
1996,8,194F73,DM,M,36.48,47.69,17.71
1996,8,14B96F,PP,M,24.5,18.87,17.71
1996,8,1EAF52,PP,M,22.25,17.94,17.71
1996,8,1FB2C1,PP,M,23.82,19.26,17.71
1996,8,17183D,PF,F,15.51,8.98,17.71
1996,8,145954,DO,M,36.07,45.96,17.71
1996,8,71707B,DM,F,37.52,41.49,17.71
1996,8,4E0D5C,DM,M,36.41,47.84,17.71
1996,8,0D7275,PP,F,21.41,14.66,17.71
1996,8,70342B,PP,M,22.29,15.19,17.71
1996,8,14CB8C,PP,F,21.56,13.24,17.71
1996,8,2BB1CA,PF,M,17.99,10.35,17.71
1996,8,14CADC,PP,M,23.64,17.53,17.71
1996,8,136855,PP,M,22.28,16.51,17.71
1996,9,0D50AF,DM,F,36.58,49.9,26.32
1996,9,F7898F,PF,M,16.65,7.28,26.32
1996,9,496D9F,OT,M,22.13,27.17,26.32
1996,9,141BC2,DM,F,36.09,46.1,26.32
1996,9,648790,DM,M,36.48,50.99,26.32
1996,9,2B9848,PF,F,15.53,8.62,26.32
1996,9,7011F5,DO,F,36.12,52.86,26.32
1996,9,19D70E,DM,F,34.5,21.67,26.32
1996,9,96939A,DM,M,36.49,48.07,26.32
1996,9,19CF3C,PP,F,22.54,18.26,26.32
1996,9,0,PP,M,18.11,22.98,26.32
1996,9,2664F0,DM,F,33.58,26.3,26.32
1996,9,296007,OT,M,21.39,23.52,26.32
1996,9,2A87F1,PP,M,21.57,11.51,26.32
1996,9,7.66E+11,DM,M,35.42,28.24,26.32
1996,9,96CB39,PB,M,26.67,31.9,26.32
1996,9,1EB2BF,PP,M,23.92,16.82,26.32
1996,9,15B1DA,PB,F,26.41,32.12,26.32
1996,9,14B518,DM,M,37.98,47.42,26.32
1996,9,2B26B2,DM,M,37.33,44.31,26.32
1996,9,131978,OT,F,20.92,27.13,26.32
1996,9,703C31,PP,F,22.25,17.93,26.32
1996,9,14CAAD,DM,M,37.73,35.38,26.32
1996,9,716F46,DM,F,35.78,41.82,26.32
1996,9,1F4CD8,DM,F,35.56,42.98,26.32
1996,9,F81DBA,PP,M,21.59,14.41,26.32
1996,9,19EF6E,PF,F,16.36,8.96,26.32
1996,9,2B96D0,PF,M,16.34,8.15,26.32
1996,9,14BF75,PP,F,22.03,17.71,26.32
1996,9,76DC5F,DM,F,23.27,54.33,26.32
1996,9,4E0D50,OT,F,19.31,31.8,26.32
1996,9,1EA78C,PP,M,23.02,17.45,26.32
1996,9,2BB898,OT,M,20.65,21.26,26.32
1996,9,2B2735,PF,M,15.42,7.62,26.32
1996,9,1DF011,DM,M,33.43,22.33,26.32
1996,9,622450,PP,F,20.77,20.3,26.32
1996,9,0D6DB8,OT,M,19.57,13.48,26.32
1996,9,0DD07E,DM,M,35.34,31.11,26.32
1996,9,0CED0D,OT,F,22.39,22.9,26.32
1996,9,70683E,DO,M,37.38,41.71,26.32
1996,9,F67111,PB,M,26.95,36.89,26.32
1996,9,1E9FDE,PP,M,21.95,18.86,26.32
1996,9,4F063E,PF,F,15.25,10.45,26.32
1996,9,14C880,PP,M,23.11,11.15,26.32
1996,9,7034A5,PP,M,22.44,16.93,26.32
1996,9,620C40,PP,F,21.05,17.24,26.32
1996,9,162CBB,PF,F,15.14,9.17,26.32
1996,9,13B994,PF,F,16.65,9.94,26.32
1996,9,1EA66B,DO,M,35.88,54.18,26.32
1996,9,703479,OT,F,20.61,25.2,26.32
1996,9,296711,DM,F,35.51,43.37,26.32
1996,9,0D19F5,OT,M,22.38,15.29,26.32
1996,9,351,PM,M,19.78,20.29,26.32
1996,9,2B2DC1,PF,M,16.19,8.5,26.32
1996,9,296D81,PP,F,23.86,21.77,26.32
1996,9,296F4C,PF,M,16.09,7.12,26.32
1996,9,1F511A,PP,F,22.15,21.16,26.32
1996,9,4DE629,DM,F,30.12,52.35,26.32
1996,9,0,PP,F,23.34,21.91,26.32
1996,9,70404F,PB,F,25.36,24.21,26.32
1996,9,1EABBA,OT,F,20.98,29.36,26.32
1996,9,3C5B8C,DM,M,37.39,50.92,26.32
1996,9,762B83,DM,M,36.23,42.41,26.32
1996,9,28268F,PB,M,26.73,25.56,26.32
1996,9,9685FC,DM,M,36.86,49.81,26.32
1996,9,0,PP,F,22.85,,26.32
1996,9,648D15,OT,M,23.15,27.14,26.32
1996,9,2BB5A1,OT,M,20.61,20.2,26.32
1996,9,6491C5,PP,M,19.04,14.48,26.32
1996,9,2A7BB9,PF,F,15.68,9.23,26.32
1996,9,2BB736,PB,M,28.01,40.92,26.32
1996,9,296D1D,PB,M,25.24,32.29,26.32
1996,9,2460AB,PF,F,15.93,8.93,26.32
1996,9,36D659,PP,F,22.82,16.29,26.32
1996,9,2BB77E,PP,F,21.63,16.29,26.32
1996,9,7169ED,OT,F,22.52,24.3,26.32
1996,9,7.10E+06,DM,F,35.56,42.72,26.32
1996,9,F61F3C,DM,M,37.92,50.14,26.32
1996,9,967FA0,PP,M,22.85,20.33,26.32
1996,9,1F5407,DM,M,36.52,54.98,26.32
1996,9,14C860,PP,F,21.2,15.37,26.32
1996,9,2967CB,DM,F,36.94,30.5,26.32
1996,9,70F3B3,PF,F,15.48,5.66,26.32
1996,9,251,OT,M,20.19,22.85,26.32
1996,9,2A86E6,PP,M,21.7,20.35,26.32
1996,9,2A85A1,OT,F,20.83,19.21,26.32
1996,9,135C8E,PF,F,15.72,5.83,26.32
1996,9,700E7E,DO,F,37.84,40.76,26.32
1996,9,14C888,PF,F,16.83,8.12,26.32
1996,9,1D6BAA,PF,M,15.05,8.75,26.32
1996,9,703275,DM,F,36.34,43.83,26.32
1996,9,700DEB,OT,F,20.96,16.43,26.32
1996,9,64B488,PF,M,12.64,9.99,26.32
1996,9,1DF953,DM,M,38.01,48.49,26.32
1996,9,0D4F15,DM,M,38.96,51.48,26.32
1996,9,,PF,F,,,26.32
1996,9,1360DA,OT,F,20.98,18.47,26.32
1996,9,0D8FD0,PF,F,15.55,7.19,26.32
1996,9,700C34,OT,F,21.7,28.72,26.32
1996,9,19D878,PB,F,27.66,26.08,26.32
1996,9,131AE5,OT,F,20.56,24.07,26.32
1996,9,1D6C3C,OT,M,20.23,14.8,26.32
1996,9,766FB9,PP,M,21.36,15.81,26.32
1996,9,10B80F,DO,F,36.63,61.93,26.32
1996,9,1F4E60,DO,M,34.04,50.13,26.32
1996,9,0,PF,F,16.24,8.58,26.32
1996,9,224,DO,M,37.48,,26.32
1996,9,0,PP,F,21.51,16.4,26.32
1996,9,4E0D5C,DM,M,36.51,49.03,26.32
1996,9,34CA53,PP,F,20.18,19.71,26.32
1996,9,70081E,DM,M,36.21,47.06,26.32
1996,9,1362A0,PP,F,20.54,16.42,26.32
1996,9,145BB2,DM,F,36.91,49.38,26.32
1996,9,0DE73C,PP,F,20.89,18.6,26.32
1996,9,7008EB,PP,F,22.79,14.67,26.32
1996,9,296C67,PF,F,15.26,8.33,26.32
1996,9,15F3DA,DM,M,37.04,57.24,26.32
1996,9,96199C,OT,F,21.59,16.37,26.32
1996,9,703594,DM,F,35.66,33.52,26.32
1996,9,14C2F9,DO,M,35.55,52.78,26.32
1996,9,F8882F,OT,M,20.72,21.57,26.32
1996,9,1EAF52,PP,M,21.38,17.87,26.32
1996,9,14C078,DM,M,37.66,35.36,26.32
1996,9,0,PE,M,19.13,26.31,26.32
1996,9,4E1A79,DM,M,34.62,48.96,26.32
1996,9,131978,OT,F,21.29,27.59,26.32
1996,9,2BB1CA,PF,M,16.8,8.22,26.32
1996,9,61D3B4,PB,F,26.83,29.94,26.32
1996,9,701157,PP,F,23.05,14.32,26.32
1996,9,26573C,OT,M,20.34,16.06,26.32
1996,9,0,PF,F,16.52,9.44,26.32
1996,9,0E012C,DM,M,37.07,50.1,26.32
1996,9,252,PM,M,20.06,19.91,26.32
1996,9,0,PF,M,17.99,8.27,26.32
1996,9,704034,DM,M,36.61,47.71,26.32
1996,9,14CADC,PP,M,21.67,19.26,26.32
1996,9,4E1ADE,DM,F,36.66,53.74,26.32
1996,9,253,RM,M,20.31,11.68,26.32
1996,9,0,PF,M,15.53,9.21,26.32
1996,9,70F2B1,PP,M,23.01,15.77,26.32
1996,9,14B78B,OT,F,21.63,28.73,26.32
1996,9,275,RM,F,17.05,14.99,26.32
1996,9,96D5F5,PP,F,23.39,15.83,26.32
1996,9,1D6D58,OT,F,21.47,25,26.32
1996,9,71707B,DM,F,36.56,45.11,26.32
1996,9,6252C0,DM,M,35.2,30.75,26.32
1997,10,2749,DO,F,34.49,45.09,10.14
1997,10,2A66BF,DO,F,34.43,45.76,10.14
1997,10,8101PB,PB,F,26.42,29.89,10.14
1997,10,5103PB,PB,,26.53,29.12,10.14
1997,10,6103PB,PB,F,25.49,27.19,10.14
1997,10,2A67E9,DM,M,34.41,43.3,10.14
1997,10,2865,PM,F,19.21,20.65,10.14
1997,10,2714,RM,F,17.29,12.07,10.14
1997,10,0,PM,M,21.33,17.14,10.14
1997,10,8001PB,PB,M,25.26,29.18,10.14
1997,10,7100PB,PB,M,27.84,32.38,10.14
1997,10,6104PB,PB,M,27.11,45.3,10.14
1997,10,76DC5F,DM,F,38.79,42.45,10.14
1997,10,2933,PM,M,22.73,24.4,10.14
1997,10,2777,OT,F,20.41,26.61,10.14
1997,10,5104PB,PB,M,27.64,30.26,10.14
1997,10,2902,DM,F,34.59,45.36,10.14
1997,10,2702,DM,M,35.76,47.61,10.14
1997,10,0,RM,M,17.02,,10.14
1997,10,2984,DM,F,34.01,43.44,10.14
1997,10,2621,DM,M,35.38,50.02,10.14
1997,10,1DF18F,DM,F,35.04,39.12,10.14
1997,10,7038B1,OT,M,21.44,24.46,10.14
1997,10,6101PB,PB,F,26.98,27.21,10.14
1997,10,2555,OT,M,19.62,26.82,10.14
1997,10,0,PM,F,21.13,23.88,10.14
1997,10,2927,PM,M,20.97,26.83,10.14
1997,10,0,PM,F,20.91,28.86,10.14
1997,10,0,PL,M,20.13,16.44,10.14
1997,10,2999,PM,M,22.56,22.11,10.14
1997,10,FABA3F,PB,M,27.43,37.24,10.14
1997,10,2904,PM,M,21.38,23.5,10.14
1997,10,8012PF,PF,F,14.85,6.64,10.14
1997,10,0,PM,M,20.93,15.04,10.14
1997,10,2744,DO,M,36.79,49.43,10.14
1997,10,2868,OT,F,19.94,25.56,10.14
1997,10,0,RM,M,16.4,11.55,10.14
1997,10,0,PM,F,22.98,22.65,10.14
1997,10,2651,DO,M,35.58,54.95,10.14
1997,10,2685,PM,M,20.44,23.6,10.14
1997,10,2831,PM,M,20.46,21.59,10.14
1997,10,2923,DS,F,50.39,108.61,10.14
1997,10,0,RM,F,17.08,11.84,10.14
1997,10,0,PM,M,19.08,15.02,10.14
1997,10,2979,DM,F,36.13,41.84,10.14
1997,10,8011PF,PF,M,16.67,8.3,10.14
1997,10,2625,DM,M,35.66,39.04,10.14
1997,10,0,PE,F,20.32,21.16,10.14
1997,10,2B9458,DM,M,37.64,42.98,10.14
1997,10,703C31,PP,F,21.69,20.3,10.14
1997,10,2B26B2,DM,M,37.92,46.99,10.14
1997,10,2913,OT,F,21.03,23.89,10.14
1997,10,0,PE,F,21.56,21.98,10.14
1997,10,,AH,,,,10.14
1997,10,FBD0FC,PB,F,26.16,29.96,10.14
1997,10,2A889E,DM,F,35.85,45.07,10.14
1997,10,,AH,,,,10.14
1997,10,,AH,,,,10.14
1997,10,FA50EC,PB,F,25.83,26.46,10.14
1997,10,297331,DM,M,35.96,40.3,10.14
1997,10,2803,PE,M,20.34,22.37,10.14
1997,10,7010PB,PB,M,28.51,34.09,10.14
1997,10,2707,DM,F,35.82,38.1,10.14
1997,10,9.71E+33,PF,F,15.83,8.48,10.14
1997,10,762B83,DM,M,36.91,47.23,10.14
1997,10,2851,OT,M,19.54,23.14,10.14
1997,10,2971,OT,F,20.96,24.81,10.14
1997,10,9.71E+33,PF,F,15.86,8.34,10.14
1997,10,8103PB,PB,M,25.12,28.81,10.14
1997,10,2978,PE,M,21.77,20.15,10.14
1997,10,2553,SH,M,22.2,43.75,10.14
1997,10,2931,OT,M,21.6,23.41,10.14
1997,10,2554,PM,F,19.68,21.14,10.14
1997,10,FAB854,PB,M,27.26,41.68,10.14
1997,10,0,PM,M,21.62,24.09,10.14
1997,10,2796,OT,M,20.92,25.39,10.14
1997,10,2676,DO,M,37.08,52.67,10.14
1997,10,2970,OT,F,20.6,23.03,10.14
1997,10,0D7350,DM,F,37.9,44.97,10.14
1997,10,7004PB,PB,F,27.14,34.78,10.14
1997,10,700E7E,DO,F,34.32,47.85,10.14
1997,10,0,PE,F,20.79,16.1,10.14
1997,10,2814,DO,F,35.3,48.74,10.14
1997,10,2572,PM,M,21.19,18.51,10.14
1997,10,2562,PM,F,21.64,23.04,10.14
1997,10,2761,PM,M,21.58,24.04,10.14
1997,10,2563,PM,F,22.16,30.81,10.14
1997,10,2552,OT,F,20.34,25.54,10.14
1997,10,2948,DM,F,35.52,34.69,10.14
1997,10,4E79F9,DM,F,37.66,43.58,10.14
1997,10,,AH,,,,10.14
1997,10,2570,DO,F,37.86,49.83,10.14
1997,10,8000PB,PB,M,28.09,35.41,10.14
1997,10,2756,DM,F,35.46,36.89,10.14
1997,10,0,DM,F,35.2,42.98,10.14
1997,10,5004PB,PB,M,27.25,38.17,10.14
1997,10,0,PM,M,20.62,19.24,10.14
1997,10,2901,PE,M,17.03,15.23,10.14
1997,10,2980,DO,M,34.62,45.72,10.14
1997,10,2701,PM,F,21.56,23.05,10.14
1997,10,,AH,,,,10.14
1997,10,7.10E+06,DM,F,34.59,42.48,10.14
1997,10,2742,DM,M,36.89,46.28,10.14
1997,10,8014PF,PF,M,16.9,7.74,10.14
1997,10,0,PM,M,19.62,21.95,10.14
1997,10,2905,OT,F,20.74,26.59,10.14
1997,10,2990,OT,M,20.96,22.65,10.14
1997,10,2826,PM,M,23.26,27.04,10.14
1997,10,8102PB,PB,M,27.46,35.1,10.14
1997,10,8012PB,PB,F,26.95,27.25,10.14
1997,10,2556,OT,M,22.76,21.1,10.14
1997,10,8100PB,PB,F,25.4,30.49,10.14
1997,10,968B2D,DO,F,38.36,54.08,10.14
1997,10,2B2611,DM,M,35.06,38.31,10.14
1997,10,2561,OT,F,20.37,21.43,10.14
1997,10,2569,DM,M,35.26,38.76,10.14
1997,10,7001PB,PB,M,27.39,30.49,10.14
1997,10,2564,DM,F,37.28,47.45,10.14
1997,10,2803,PE,M,20.02,20.04,10.14
1997,10,4E0D5C,DM,M,36.25,45.95,10.14
1997,10,2634,DM,M,37.34,44.2,10.14
1997,10,8004PB,PB,F,27.61,30.79,10.14
1997,10,13587F,OT,M,20.39,27.45,10.14
1997,10,0,PM,F,20.28,14.03,10.14
1997,10,2766,DO,F,34.87,52.8,10.14
1997,10,16CB0E,DM,M,36.58,48.35,10.14
1997,10,158,DM,M,36.56,46.47,10.14
1997,10,2801,DO,M,36.75,46.19,10.14
1997,10,2571,PM,M,20.99,13.11,10.14
1997,10,2997,OT,F,19,23.08,10.14
1997,10,2632,PM,F,20.79,25.65,10.14
1997,10,0,PM,M,21.51,23.79,10.14
1997,10,4E1ADE,DM,F,35.6,44.85,10.14
1997,10,2927,PM,M,20.54,24.63,10.14
1997,10,70081E,DM,M,36.98,50.32,10.14
1997,10,2575,DM,M,35.61,48.32,10.14
1997,10,1EB374,DM,M,37.53,42.52,10.14
1997,10,2799,DM,M,36.68,44.06,10.14
1997,10,19D87B,PB,F,27.01,35.59,10.14
1997,10,0E012C,DM,M,35.22,47.8,10.14
1997,10,7034B0,DO,M,35,49.52,10.14
1997,10,297070,DM,F,38.9,40.18,10.14
1997,10,0D4F15,DM,M,36.94,49.36,10.14
1997,10,2857,DO,M,35.5,51.58,10.14
1997,10,311ACC,DM,F,37.67,44.01,10.14
1997,10,5002PB,PB,F,26.01,28.05,10.14
1997,10,2747,PM,F,20.07,21.27,10.14
1997,10,0,PM,M,21.07,19.29,10.14
1997,10,2718,DO,M,36.55,45.6,10.14
1997,10,2565,DM,M,36.47,49.94,10.14
